,num,text,level,pre_forest,pre_NB,pre_lr,probs_lr
6098,335672312,电话车险比较方便，直接打电话购买，提供信用卡号就可以送来,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,0.761935178989
6099,335672312,理赔快,理赔整体时长合理,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.133567880156
6100,335672353,服务态度好（前几年上门服务）,销售人员服务态度好（热情/耐心/积极/坚持）,投保/续保方便（电话/上门办理/渠道多/手续简单）,销售人员服务态度好（热情/耐心/积极/坚持）,投保/续保方便（电话/上门办理/渠道多/手续简单）,0.0800596716481
6101,335672353,便宜（保险比太平洋好一点）,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,0.217342750151
6102,335672427,买保险觉得比较方便，一个电话就可以，在投保的时候服务好，很方便，不麻烦。,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,0.91486950854
6103,335672994,比较信任平安这个品牌,信誉/口碑好/信任公司/一直买平安,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,信誉/口碑好/信任公司/一直买平安,0.461680535779
6104,335672994,理赔和出险都比较快。,理赔整体时长合理,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.193519258936
6105,335673010,打个电话保单就能送到家,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,0.515907564693
6106,335673010,服务比较方便,流程简单/手续简便,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,0.0856481680058
6107,335674407,客服反应还算比较快：询问投保流程还有提出一些问题，客服回答还比较专业并且能够解答客户的疑问也没有其他的推销。,坐席业务熟练度强（讲解仔细/详细）,坐席服务态度好（接线员和回访专员）,销售人员业务熟练（介绍的详细）,坐席业务熟练度强（讲解仔细/详细）,0.676283524829
6108,335674407,理赔速度还算快,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,0.244504630188
6109,335675238,电话购买车险的时候简单快捷,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,0.244868228973
6110,335675238,还有提供免费的拖车，每年赠送小礼品。,有礼品赠送,礼品实用/好,礼品实用/好,有礼品赠送,0.390674100526
6111,335675755,名度品牌总体上给人感觉也挺不错。,认知程度/品牌大,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,认知程度/品牌大,0.48894460202
6112,335675755,给客户的感觉公司比较可靠,信誉/口碑好/信任公司/一直买平安,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,0.355316969777
6113,335675755,报险手续不会很繁琐，比较有保障,流程简单/手续简便,流程简单/手续简便,流程简单/手续简便,产品保障范围广/好/有保障,0.189485793408
6114,335675755,平安网点挺健全,布局合理,布局合理,规模/大公司，有实力（涉及领域广）,布局合理,0.567661310663
6115,335675792,提供的救援服务比较好，当初车没电，通过救援来了个搭电，来的比较快。,服务质量好，无差错,业务等待时间短/救援及时,业务等待时间短/救援及时,业务等待时间短/救援及时,0.614330098517
6116,335675796,理赔处理流程很快，一般赔付给账号，之后就把钱打到客户账户上了，比较简单，,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,流程简单/手续简便,0.33269879705
6117,335675796,理赔处理流程很快，比较简单,流程简单/手续简便,理赔整体时长合理,理赔整体时长合理,流程简单/手续简便,0.374041528598
6118,335675796,买保险比较快，直接打电话就能,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,标签改为都好/都满意/差不多,0.360635387724
6119,335676176,出险快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.120573387171
6120,335676176,赔偿到账快,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.584149029665
6121,335676704,理赔很快，到账时间快,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.748487457752
6122,335676704,业务员跟进很到位，跟进也很及时,销售人员售后跟踪服务好/到位,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员售后跟踪服务好/到位,0.410369809285
6123,335676707,送保单上门服务很好,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,0.480115716732
6124,335676707,理赔金到账很快,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.648406437514
6125,335676707,赔手续很简单：不用自己跑来跑去，不用提交证明。,流程简单/手续简便,流程简单/手续简便,流程简单/手续简便,流程简单/手续简便,0.583645610353
6126,335682108,你们的业务员比较积极,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,查勘员服务积极主动,0.0671397528865
6127,335682550,出险快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.120573387171
6128,335683738,销售服务员讲解得比较详细,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,0.705168787037
6129,335683738,出险报案后到现场很快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.696561717451
6130,335683738,销售服务员热情,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.348155871123
6131,335683788,业务员态度挺好,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.118092299814
6132,335683788,客服人员态度挺好,坐席服务态度好（接线员和回访专员）,坐席服务态度好（接线员和回访专员）,销售人员服务态度好（热情/耐心/积极/坚持）,坐席服务态度好（接线员和回访专员）,0.441872211392
6133,335684225,赔款比较快:核损后赔款快,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.630613029449
6134,335684225,定损沟通方面都很好。,定损员沟通能力强/解释说明充分,定损员业务处理时间快,工时标准合理充分（赔付快/理赔到账快）,定损员沟通能力强/解释说明充分,0.451286527752
6135,335684738,1.服务挺好：救援服务比较好,服务质量好，无差错,业务等待时间短/救援及时,销售人员服务态度好（热情/耐心/积极/坚持）,服务质量好，无差错,0.278588736779
6136,335684738,1.服务挺好：救援服务比较好,申请/服务流程简便,业务等待时间短/救援及时,销售人员服务态度好（热情/耐心/积极/坚持）,服务质量好，无差错,0.278588736779
6137,335688125,定损人员很快到现场,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,定损员业务处理时间快,0.537518144478
6138,335688125,小的理赔方面定损完成之后很快就处理了,定损员业务处理时间快,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,定损员业务处理时间快,0.241933167957
